HomeName,City,State,Address,PhoneNumber,Website
Brookdale,Rancho Mirage,CA,"72750 Country Club Dr Rancho Mirage, CA 92270",(760) 563-6861,brookdaleliving.com
Caleo Bay Assisted Living and Memory Care,La Quinta,CA,"47805 Caleo Bay Dr La Quinta, CA 92253",(760) 238-4223,sunshineretirementliving.com/c…
Horizon Independent Senior Living,Cathedral City,CA,"67670 Carey Rd Cathedral City, CA 92234",(442) 224-5730,myhorizonresort.com
Legend Gardens Assisted Living and Memory Care,Palm Desert,CA,"73685 Catalina Way Palm Desert, CA 92260",(760) 321-3731,legendgardens.com
Atria Palm Desert,Palm Desert,CA,"44-300 San Pascual Avenue Palm Desert, CA 92260",(760) 469-4478,atriapalmdesert.com
The Fountains at The Carlotta,Palm Desert,CA,"41505 Carlotta Dr Palm Desert, CA 92211",(760) 600-5904,carlotta.watermarkcommunities.…
Atria Hacienda,Palm Desert,CA,"44-600 Monterey Ave Palm Desert, CA 92260",(760) 610-0427,atriaseniorliving.com
Emeritus at Rancho Mirage,Rancho Mirage,CA,"72201 Country Club Drive Rancho Mirage, CA 92270",(760) 841-1711,emeritus.com/california/rancho…
Home Care Assistance of Palm Desert,Palm Desert,CA,"39620 Washington St Ste D Palm Desert, CA 92211",(760) 906-8923,homecareassistancepalmdesert.c…
Legend Gardens Assisted Living and Memory Care,Palm Desert,CA,"73685 Catalina Way Palm Desert, CA 92260",(760) 321-3731,legendgardens.com
Sun City Palm Desert,Palm Desert,CA,"38180 Del Webb Blvd Palm Desert, CA 92211",(760) 200-2100,scpdca.com
A & A Home Care Services,Palm Desert,CA,"77564 Country Club Dr Ste A-127 Palm Desert, CA 92211",(760) 610-0433,aa-homecare.com
Capriana,Brea,CA,"460 S La Floresta Dr Brea, CA 92823",(714) 589-2866,oakmontofcapriana.com
Harmony Home Care,Yorba Linda,CA,"22600 Savi Ranch Pkwy Ste A7 Yorba Linda, CA 92887",(657) 400-2039,harmonyhcinc.com
St Elizabeth Healthcare,Fullerton,CA,"2800 N Harbor Blvd Fullerton, CA 92835",(714) 871-9202,stelizabethrehab.com
Coyote Hills Senior Care,Buena Park,CA,"8271 Country Club Dr Buena Park, CA 90621",(714) 869-6993,coyotehillssenior.com
Posada at Whittier,Whittier,CA,"8120 Painter Ave Whittier, CA 90602",(562) 945-2651,posada-whittier.com
Sunnycrest Senior Living,Fullerton,CA,"1925 Sunny Crest Dr Fullerton, CA 92835",(714) 992-1999,sunnycrestseniorliving.com
The Palms,La Mirada,CA,"13001 La Mirada Blvd La Mirada, CA 90638",(562) 379-6713,holidaytouch.com
Sunrise of Fullerton,Fullerton,CA,"2226 North Euclid Street Fullerton, CA 92835",(714) 738-3656,sunriseseniorliving.com
Morningside of Fullerton,Fullerton,CA,"800 Morningside Dr Fullerton, CA 92835",(714) 256-8000,morningsideoffullerton.com
La Habra Villa,La Habra,CA,"1100 E Whittier Blvd La Habra, CA 90631",(714) 529-1697,lahabravilla.com
Valley Oaks Hospice,Anaheim,CA,"1661 N Raymond Ave Ste 175 Anaheim, CA 92801",(626) 593-5709,valleyoakshospice.com
Healing Care Hospice,Downey,CA,"8255 Firestone Blvd Ste 403 Downey, CA 90241",(323) 330-4909,healingcarehospice.com
Coastal Heights Senior Living,Costa Mesa,CA,"2283 Fairview Rd Costa Mesa, CA 92627",(949) 629-4609,coastalheightsseniorliving.com
Freedom Village - Independent Living,Lake Forest,CA,"23442 El Toro Rd Lake Forest, CA 92630",(949) 472-4700,freedomvillage.org
Alimtox,Huntington Beach,CA,"21921 Summerwind Ln Huntington Beach, CA 92646",(949) 307-5744,alimtox.com
Addie's Cottage Senior Living,Anaheim,CA,"2582 E Seville Ave Anaheim, CA 92806",(714) 248-7222,addiescottageseniorliving.com
Vivante on the Coast,Costa Mesa,CA,"1640 Monrovia Ave Costa Mesa, CA 92627",(949) 214-4125,vivanteliving.com
Guardian Angels Homes,Santa Ana,CA,"18232 E Santa Clara Ave Santa Ana, CA 92705",(714) 269-7307,GuardianAngelsHomes.com
Walnut Village Retirement Community,Anaheim,CA,"891 S Walnut St Anaheim, CA 92802",(714) 507-7005,walnutvillage.org
Atria,Newport Beach,CA,"4000 Hilaria Way Newport Beach, CA 92663",(949) 642-5861,atriaseniorliving.com/retireme…
The Royal Inns I,Lake Forest,CA,"23272 Downland Rd Lake Forest, CA 92630",(949) 291-9937,royalinns.com
Newport Academy,Costa Mesa,CA,"3189 Pullman St Costa Mesa, CA 92626",(949) 239-7329,newportacademy.com
KPC Health,Santa Ana,CA,"1301 N Tustin Ave. Santa Ana, CA 92705",(657) 231-1496,kpchealth.com
The Regency,Laguna Woods,CA,"24441 Calle Sonora Laguna Woods, CA 92637",(949) 579-9911,srgseniorliving.com
The Royal Inns II,Lake Forest,CA,"22841 Ridge Route Dr. Lake Forest, CA 92630",(949) 291-9937,royalinns.com
Forever Young Memory Care,Santa Ana,CA,"12792 Dean St Santa Ana, CA 92705",(714) 420-2210,foreveryoungmc.com
Regents Point,Irvine,CA,"19191 Harvard Ave Irvine, CA 92612",(949) 273-4739,humangood.org/regents-point
Atria Golden Creek,Irvine,CA,"33 Creek Rd Irvine, CA 92604",(949) 313-7316,atriagoldencreek.com
KPC Health,Santa Ana,CA,"1301 N Tustin Ave. Santa Ana, CA 92705",(657) 231-1496,kpchealth.com
Rapid Opioid Detox Clinic,Newport Beach,CA,"1601 Dove St Ste 170 Newport Beach, CA 92660",(800) 276-7021,saferapiddetox.com
Newport Academy,Costa Mesa,CA,"3189 Pullman St Costa Mesa, CA 92626",(949) 239-7329,newportacademy.com
Alimtox,Huntington Beach,CA,"21921 Summerwind Ln Huntington Beach, CA 92646",(949) 307-5744,alimtox.com
Celebrate A New Life,Lake Forest,CA,"23726 Birtcher Lake Forest Ca Lake Forest, CA 92630",(800) 631-7753,christiansdrugrehab.com
Ketamine Wellness Clinic Orange County,Laguna Beach,CA,"31852 Coast Hwy Ste 400 Laguna Beach, CA 92651",(949) 499-7500,ketamineoc.com
Newport Academy,Costa Mesa,CA,"3189 Pullman St Costa Mesa, CA 92626",(949) 239-7329,newportacademy.com
Interim Healthcare - Murrieta,Murrieta,CA,"24640 Jefferson Ave Ste 206 Murrieta, CA 92562",(951) 239-4244,interimhealthcare.com
Raya's Paradise,West Hollywood,CA,"1156 N Gardner St West Hollywood, CA 90046",(310) 289-8834,rayasparadise.com/location/115…
OC Hospice,Tustin,CA,"13522 Newport Ave Ste 200 Tustin, CA 92780",(844) 390-3922,ochospice.com
A Right Place for Seniors,Irvine,CA,"Irvine, CA 92604",(714) 582-3085,arightplaceforseniors.com/oc
Quality Senior Living,Lake Forest,CA,"24262 Grass St Lake Forest, CA 92630",(949) 351-7870,quality-senior-living.com
Premier Senior Care,Irvine,CA,"2372 Morse Ave Ste 237 Irvine, CA 92614",(800) 848-8214,premierseniorcareonline.com
Eldercare,Mission Viejo,CA,"Mission Viejo, CA 92691",(949) 598-9644,
Senior Placement Hotline,Mission Viejo,CA,"Mission Viejo, CA 92691",(949) 382-1251,placementhotline.com/index.htm…
Senior Care Homes,Mission Viejo,CA,"27762 Antonio Pkwy Ste L1-421 Mission Viejo, CA 92688",(949) 287-4600,seniorcarehomes.com
Rapid Opioid Detox Clinic,Newport Beach,CA,"1601 Dove St Ste 170 Newport Beach, CA 92660",(800) 276-7021,saferapiddetox.com
Dana Point Rehab Campus,Dana Point,CA,"33861 Granada Dr Dana Point, CA 92629",(949) 239-7557,danapointrehabcampus.com
Assisted Transition,Laguna Hills,CA,"24881 Alicia Pkwy Ste E499 Laguna Hills, CA 92653",(949) 313-7800,
Peaceful Hearts Home Care,Corona,CA,"387 Magnolia Ave Ste 103 Corona, CA 92879",(951) 970-3195,peacefulheartshc.com
Karry's Elder Care,Laguna Hills,CA,"25392 Champlain Rd Laguna Hills, CA 92653",(949) 939-6483,
Wellpath Partners,Long Beach,CA,"3580 E Pacific Coast Hwy Ste 10 Long Beach, CA 90804",(562) 433-1432,wellpathpartners.com
Home Helpers,Laguna Hills,CA,"23046 Avenida De Ln Ste 600 Laguna Hills, CA 92653",(949) 610-5910,homehelpershomecare.com/laguna…
Granny's Place II,Mission Viejo,CA,"25642 Aurora Way Mission Viejo, CA 92691",(949) 586-9588,grannys-place.com
Adriana Elderly Care Homes,Mission Viejo,CA,"25342 Adriana St Mission Viejo, CA 92691",(949) 382-5549,Adrianaelderlycare.com
Family Care For The Elderly,Laguna Hills,CA,"25042 Buckboard Ln Laguna Hills, CA 92633",(714) 797-0678,familycare123.com
Augustin Gardens,Mission Viejo,CA,"24361 Augustin St Mission Viejo, CA 92691",(949) 547-2216,
Autumn Meadows Care Homes,Laguna Niguel,CA,"25011 Monte Verde Dr Laguna Niguel, CA 92677",(949) 249-4995,autumnmeadowscarehomes.com
Verona Court,Laguna Hills,CA,"24012 Calle De La Plata Ste 400 Laguna Hills, CA 92653",(949) 230-3797,veronacourt.com
Sunrise Haven,Mission Viejo,CA,"25601 Minoa Dr Mission Viejo, CA 92691",(714) 809-7001,
Canaan Home Care,Newport Beach,CA,"1400 Bristol St N Ste 230 Newport Beach, CA 92660",(310) 809-8077,canaanhomecare.com
Orange County Senior Solutions,Mission Viejo,CA,"Mission Viejo, CA 92691",(949) 394-4984,orangecountyseniorsolutions.co…
Lighthouse Homes,Laguna Niguel,CA,"25011 Monte Verde Dr Laguna Niguel, CA 92677",(949) 481-8150,caring4seniors.com
Alliance Eldercare Senior Placement Service,Tustin,CA,"Tustin, CA 92780",(866) 936-4241,allianceeldercare.com
Golden Coast Senior Living,Mission Viejo,CA,"25612 Adriana St Mission Viejo, CA 92692",(949) 533-4025,goldencoastseniorliving.com
Astoria Retirement Residences,Newport Beach,CA,"2209 Alta Vista Dr Newport Beach, CA 92660",(949) 719-7718,astoriaretirement.com
Horizon Diversified Group,Mission Viejo,CA,"24632 Artemia Ave Mission Viejo, CA 92691",(949) 859-8391,horizonrsl.com
Palm Terrace Healthcare and Rehabilitation Center,Laguna Woods,CA,"24962 Calle Aragon Laguna Woods, CA 92637",(949) 587-9000,palmterracecares.com
Freedom Village - Assisted Living,Lake Forest,CA,"23442 El Toro Rd Bldg 2 Lake Forest, CA 92630",(949) 472-4733,freedomvillage.org
Crown Cove,Corona del Mar,CA,"3901 East Coast Highway Corona del Mar, CA 92625",(949) 760-2800,coronadelmar.watermarkcommunit…
Soleil Senior Living,Mission Viejo,CA,"23741 Singapore St Mission Viejo, CA 92691",(949) 394-4984,soleilseniorliving.com
Dana Point Rehab Campus,Dana Point,CA,"33861 Granada Dr Dana Point, CA 92629",(949) 239-7557,danapointrehabcampus.com
Lotus Senior Care,Mission Viejo,CA,"25422 Marina Cir Mission Viejo, CA 92691",(855) 568-8772,lotusseniorcare.com
The Royal Inns I,Lake Forest,CA,"23272 Downland Rd Lake Forest, CA 92630",(949) 291-9937,royalinns.com
The Regency,Laguna Woods,CA,"24441 Calle Sonora Laguna Woods, CA 92637",(949) 579-9911,srgseniorliving.com
Senior Transitions of Southern California,Laguna Niguel,CA,"Laguna Niguel, CA 92677",(714) 349-7688,seniortransitionsofsoutherncal…
Belmont Village Senior Living,Aliso Viejo,CA,"300 Freedom Ln Aliso Viejo, CA 94706",(949) 643-1050,belmontvillage.com
The Fountains at Sea Bluffs,Dana Point,CA,"25411 Sea Bluffs Dr Dana Point, CA 92629",(949) 354-0033,seabluffs.watermarkcommunities…
Alimtox,Huntington Beach,CA,"21921 Summerwind Ln Huntington Beach, CA 92646",(949) 307-5744,alimtox.com
Dana Point Rehab Campus,Dana Point,CA,"33861 Granada Dr Dana Point, CA 92629",(949) 239-7557,danapointrehabcampus.com
Senior Living Consultants,Santa Barbara,CA,"18 W Micheltorena St Ste C Santa Barbara, CA 93101",(805) 963-6045,sbseniorlivingconsultants.com
Kingdom Hope Senior Services,Fremont,CA,"Fremont, CA 94538",(510) 770-6886,khss.org
River Garden Retirement Home,Lodi,CA,"311 W Turner Rd Lodi, CA 95240",(209) 334-3763,
Golden Years In Home Senior Care,Elk Grove,CA,"10481 Grant Line Rd Ste 115 Elk Grove, CA 95624",(916) 333-0383,goldenyearsinhome.com
Pacific Senior Care Services,Walnut Creek,CA,"1255 Treat Blvd Ste 300 Walnut Creek, CA 94597",(925) 472-6618,pacificseniorcareservices.net
Villa Blanca,Goleta,CA,"6272 Avenida Ganso Goleta, CA 93117",(805) 319-4773,villablancarcfe.com
Heritage II,Lompoc,CA,"300 Burton Mesa Blvd Vandenberg Village Lompoc, CA 93436",(805) 733-1960,liveatheritageluxury.com
RealCare,Sacramento,CA,"Sacramento, CA 95825",(916) 507-0101,realcare.us
Cleo's Home 2,Stockton,CA,"2426 W Alpine Ave Stockton, CA 95204",(408) 512-4890,cleoshome.net
Pine Manor Guest Home,Lodi,CA,"408 E Pine St Lodi, CA 95240",(209) 369-1398,
River Fountains Of Lodi,Lodi,CA,"311 W Turner Rd Lodi, CA 95240",(209) 334-3763,
Wine Country Care Center,Lodi,CA,"321 W Turner Rd Lodi, CA 95240",(209) 334-3760,winecountrycarecenter.com
Solstice Senior Living at Lodi,Lodi,CA,"2145 W Kettleman Ln Lodi, CA 95242",(209) 339-1500,solsticeseniorlivinglodi.com
Sunrise Villa Culver City,Los Angeles,CA,"4061 Grandview Blvd Los Angeles, CA 90066",(310) 390-0565,sunriseseniorliving.com
Y & Y Recovery,Los Angeles,CA,"1123 N Alexandria Ave Los Angeles, CA 90029",(888) 877-7326,yandyrecovery.org
Broadview Residential Care Center,Glendale,CA,"535 W Broadway Glendale, CA 91204",(818) 246-4951,broadviewresidential.com
Villa Gardens Retirement Community,Pasadena,CA,"842 E Villa St Pasadena, CA 91101",(626) 463-5330,villagardens.org
Melrose Gardens,Los Angeles,CA,"960 N Martel Ave Los Angeles, CA 90046",(323) 876-1746,melrosegardens.com
Glen Park Healthy Living,Glendale,CA,"1220 S Mariposa St Glendale, CA 91205",(800) 495-5005,glenparkhealthyliving.com
Connections Care Home Referrals,Los Angeles,CA,"2658 Griffith Park Blvd Ste 224 Los Angeles, CA 90039",(800) 330-5993,carehomefinders.com
Silverado Beverly Place Memory Care Community,Los Angeles,CA,"330 N Hayworth Ave Los Angeles, CA 90048",(323) 852-9200,silverado.com/beverlyplace
Eilat's Manor,Los Angeles,CA,"1621 S Sherbourne Dr Los Angeles, CA 90035",(310) 309-0405,beitshalomgroup.com
A Flying Eagle Home Health,Simi Valley,CA,"5775 E Los Angele Ste 127 Simi Valley, CA 93063",(805) 582-9389,aflyingeagle.com
KPC Health,Santa Ana,CA,"1301 N Tustin Ave. Santa Ana, CA 92705",(657) 231-1496,kpchealth.com
Sakura Gardens of Los Angeles,Los Angeles,CA,"325 S Boyle Ave Los Angeles, CA 90033",(323) 825-5607,pacificaseniorliving.com
Assisted Living Locators,Beverly Hills,CA,"Beverly Hills, CA 90210",(310) 853-8282,assistedlivinglocatorsla.com
The Passaro Group- Assisted Living Specialists,Santa Monica,CA,"3435 Ocean Park Blvd Ste 107 Santa Monica, CA 90405",(310) 428-8221,thepassarogroup.com
Better Living and Care Home,Los Angeles,CA,"734 N La Jolla Ave Los Angeles, CA 90046",(323) 651-2733,betterlivingandcare.com
Beverly Hills Carmel,Los Angeles,CA,"8750 Burton Way Los Angeles, CA 90048",(310) 278-9720,beverlyhillscarmel.com
Kingsley Manor Retirement Community,Los Angeles,CA,"1055 N Kingsley Dr Los Angeles, CA 90029",(323) 661-1128,kingsleymanor.org
Hollenbeck Palms,Los Angeles,CA,"573 S Boyle Ave Los Angeles, CA 90033",(323) 263-6195,hollenbeckhome.com
Sober District Treatment Center,Van Nuys,CA,"6628 Van Nuys Blvd Van Nuys, CA 91405",(818) 646-0134,soberdistrict.com
Clarendon Senior Living,Woodland Hills,CA,"5952 Kentland Ave Woodland Hills, CA 91367",(844) 275-8326,clarendonsl.com
Atlantic Memorial Healthcare Center,Long Beach,CA,"2750 Atlantic Ave Long Beach, CA 90806",(562) 424-8101,atlanticmemorial.com
Y & Y Recovery,Los Angeles,CA,"1123 N Alexandria Ave Los Angeles, CA 90029",(888) 877-7326,yandyrecovery.org
Raya's Paradise,West Hollywood,CA,"1156 N Gardner St West Hollywood, CA 90046",(310) 289-8834,rayasparadise.com/location/115…
24 Hour Home Care - Torrance,Torrance,CA,"21311 Hawthorne Blvd Ste 101 Torrance, CA 90503",(424) 352-0069,24hrcares.com
"Pacific Villa, Inc.",Long Beach,CA,"3501 Cedar Ave Long Beach, CA 90807",(562) 595-1731,
Coyote Hills Senior Care,Buena Park,CA,"8271 Country Club Dr Buena Park, CA 90621",(714) 869-6993,coyotehillssenior.com
Lily's Guest Homes,Long Beach,CA,"2445 Pacific Ave Long Beach, CA 90806",(562) 424-1728,
Orange Park Guest Home,Anaheim,CA,"835 S Hayward St Anaheim, CA 92804",(714) 827-1016,
Sunrise of La Palma,La Palma,CA,"5321 La Palma Avenue La Palma, CA 90623",(714) 739-8111,sunriseseniorliving.com
Arbor Hall,Carson,CA,"345 E Carson St Carson, CA 90745",(310) 830-4010,carsonassistedliving.net/index…
Blessings Senior Care,Anaheim,CA,"724 S Birchleaf Dr Anaheim, CA 92804",(877) 612-5477,blessingsseniorcare.com
Essential Care Connection,Torrance,CA,"23133 Hawthorne Blvd Torrance, CA 90505",(844) 375-1888,essentialcareconnection.com
The Palms,La Mirada,CA,"13001 La Mirada Blvd La Mirada, CA 90638",(562) 379-6713,holidaytouch.com
Camelot Residential Homes,Bellflower,CA,"10337 Beach St Bellflower, CA 90706",(562) 866-3955,
Covenant Manor,Long Beach,CA,"600 E 4th St Long Beach, CA 90802",(562) 435-1804,
Shinkle Cottage,Huntington Beach,CA,"14631 Shinkle Cir Huntington Beach, CA 92647",(818) 606-6136,premiere-cottages.com
Huntington Retirement Hotel,Torrance,CA,"20920 Earl St Torrance, CA 90503",(310) 370-5828,huntingtonretirement.com
24 Hour Home Care - Torrance,Torrance,CA,"21311 Hawthorne Blvd Ste 101 Torrance, CA 90503",(424) 352-0069,24hrcares.com
Essential Care Connection,Torrance,CA,"23133 Hawthorne Blvd Torrance, CA 90505",(844) 375-1888,essentialcareconnection.com
Sunrise at Palos Verdes,Torrance,CA,"25535 Hawthorne Blvd. Torrance, CA 90505",(310) 377-7425,sunriseseniorliving.com
ActivCare at Brittany House,Long Beach,CA,"5401 E Centralia St Long Beach, CA 90808",(562) 421-4717,activcareliving.com/activcare-…
Regent Villa,Long Beach,CA,"201 W Wardlow Rd Long Beach, CA 90807",(562) 595-6529,
Leisure World Seal Beach,Seal Beach,CA,"1900-C Saint Andrews Dr Seal Beach, CA 90740",(562) 431-6586,lwsb.com
Placement Helpers - Pasadena,Pasadena,CA,"1444 Monte Vista St Pasadena, CA 91106",(626) 765-5301,placementhelpers.com
Wellpath Partners,Long Beach,CA,"3580 E Pacific Coast Hwy Ste 10 Long Beach, CA 90804",(562) 433-1432,wellpathpartners.com
Palmcrest Grand Retirement,Long Beach,CA,"3503 Cedar Ave Long Beach, CA 90807",(562) 595-4551,palmcrestgrandretirement.com
Crofton Manor Inn,Long Beach,CA,"1950 E 5th St Long Beach, CA 90802",(562) 437-0093,
Villa Redondo,Long Beach,CA,"237 Redondo Ave Long Beach, CA 90803",(562) 434-9931,villaredondo.com
Premiere Cottages - Vernon Cottage,Long Beach,CA,"5561 E Vernon St Long Beach, CA 90815",(818) 606-6136,premiere-cottages.com
AKUA Mind & Body,Newport Beach,CA,"20271 SW Birch St Ste 200 Newport Beach, CA 92660",(833) 252-7535,akuamindbody.com
South Bay Senior Living,Torrance,CA,"22711 S Vermont Ave Torrance, CA 90502",(310) 320-3318,southbaysl.com
24 Hour Home Care - Torrance,Torrance,CA,"21311 Hawthorne Blvd Ste 101 Torrance, CA 90503",(424) 352-0069,24hrcares.com
Harbor Terrace Retirement Community,San Pedro,CA,"435 W 8th St San Pedro, CA 90731",(310) 547-0090,HarborTerraceRetirement.com
Regency Palms Long Beach,Long Beach,CA,"117 East 8th Street Long Beach, CA 90813",(562) 469-5908,regencypalmslongbeach.com
Essential Care Connection,Torrance,CA,"23133 Hawthorne Blvd Torrance, CA 90505",(844) 375-1888,essentialcareconnection.com
RealCare,Sacramento,CA,"Sacramento, CA 95825",(916) 507-0101,realcare.us
Your Elder Care Specialist,Citrus Heights,CA,"6060 Sunrise Vista Dr Citrus Heights, CA 95610",(916) 767-3459,youreldercarespecialist.com
Emerald Oaks,Yuba City,CA,"2290 Forrest Ln Yuba City, CA 95993",(530) 751-0511,
Columbian Retirement Center,Marysville,CA,"230 8th St Marysville, CA 95901",(530) 743-7542,
Summerfield Estates,Yuba City,CA,"1224 Plumas St Yuba City, CA 95991",(530) 755-3850,titansenquest.com/summerfield-…
Comfort Keepers,Marysville,CA,"901 H St Marysville, CA 95901",(530) 208-5152,comfortkeepers.com
Watts Barbara & Walter Residential Ridgeway,Madera,CA,"25243 Ridge Way Madera, CA 93638",(559) 674-0297,
Lifespring Senior Campus,Turlock,CA,"936 Geer Rd Turlock, CA 95380",(209) 634-7764,
Samaritan Village,Hughson,CA,"7700 Fox Rd Hughson, CA 95326",(209) 883-3000,svliving.org
Avalon Care Center,Chowchilla,CA,"1010 Ventura Ave Chowchilla, CA 93610",(559) 665-4826,avalonhci.com
Memory Lane Manor,Modesto,CA,"420 Coralwood Rd Modesto, CA 95356",(209) 579-2337,
Astoria - Oakdale,Oakdale,CA,"700 Laurel Ave Oakdale, CA 95361",(209) 322-2292,astoriaseniorliving.com
Stacie's Chalet Modesto - Assisted Living and Memory Care Center,Modesto,CA,"808 Mchenry Ave Modesto, CA 95350",(209) 524-0808,stacieschalet.com
Hy-Lond Health Care Center,Modesto,CA,"1900 Coffee Rd Modesto, CA 95355",(209) 526-1775,
A Place Called Home,Modesto,CA,"2401 E Orangeburg Ave Modesto, CA 95355",(209) 241-6788,aplacecalled-home.com
Paramount Court Senior Living,Turlock,CA,"3791 Crowell Rd Turlock, CA 95382",(209) 664-9500,paramountcourtseniorliving.com
